Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Northern Ireland,N92000002,1992,Males,67,5921
Northern Ireland,N92000002,1992,Males,68,5758
Northern Ireland,N92000002,1992,Males,69,5459
Northern Ireland,N92000002,1992,Males,70,5406
Northern Ireland,N92000002,1992,Males,71,5318
Northern Ireland,N92000002,1992,Males,72,5080
Northern Ireland,N92000002,1992,Males,73,4289
Northern Ireland,N92000002,1992,Males,74,3657
Northern Ireland,N92000002,1992,Males,75,3584
Northern Ireland,N92000002,1992,Males,76,3337
Northern Ireland,N92000002,1992,Males,77,3360
Northern Ireland,N92000002,1992,Males,78,3088
Northern Ireland,N92000002,1992,Males,79,2830
Northern Ireland,N92000002,1992,Males,80,2496
Northern Ireland,N92000002,1992,Males,81,2210
Northern Ireland,N92000002,1992,Males,82,1839
Northern Ireland,N92000002,1992,Males,83,1623
Northern Ireland,N92000002,1992,Males,84,1308
Northern Ireland,N92000002,1992,Males,85,1115
Northern Ireland,N92000002,1992,Males,86,942
Northern Ireland,N92000002,1992,Males,87,715
Northern Ireland,N92000002,1992,Males,88,576
Northern Ireland,N92000002,1992,Males,89,420
Northern Ireland,N92000002,1992,Males,90,1195
Northern Ireland,N92000002,1993,All persons,0,24626
Northern Ireland,N92000002,1993,All persons,1,25681
Northern Ireland,N92000002,1993,All persons,2,26096
Northern Ireland,N92000002,1993,All persons,3,26027
Northern Ireland,N92000002,1993,All persons,4,26412
Northern Ireland,N92000002,1993,All persons,5,26864
Northern Ireland,N92000002,1993,All persons,6,27050
Northern Ireland,N92000002,1993,All persons,7,26774
Northern Ireland,N92000002,1993,All persons,8,26466
Northern Ireland,N92000002,1993,All persons,9,26348
Northern Ireland,N92000002,1993,All persons,10,26071
Northern Ireland,N92000002,1993,All persons,11,25916
Northern Ireland,N92000002,1993,All persons,12,26690
Northern Ireland,N92000002,1993,All persons,13,26907
Northern Ireland,N92000002,1993,All persons,14,25648
Northern Ireland,N92000002,1993,All persons,15,24952
Northern Ireland,N92000002,1993,All persons,16,24607
Northern Ireland,N92000002,1993,All persons,17,24580
Northern Ireland,N92000002,1993,All persons,18,25382
Northern Ireland,N92000002,1993,All persons,19,24987
Northern Ireland,N92000002,1993,All persons,20,25650
Northern Ireland,N92000002,1993,All persons,21,25184
Northern Ireland,N92000002,1993,All persons,22,26246
Northern Ireland,N92000002,1993,All persons,23,25651
Northern Ireland,N92000002,1993,All persons,24,26241
Northern Ireland,N92000002,1993,All persons,25,25238
Northern Ireland,N92000002,1993,All persons,26,25132
Northern Ireland,N92000002,1993,All persons,27,25733
Northern Ireland,N92000002,1993,All persons,28,26063
Northern Ireland,N92000002,1993,All persons,29,25507
Northern Ireland,N92000002,1993,All persons,30,25332
Northern Ireland,N92000002,1993,All persons,31,24680
Northern Ireland,N92000002,1993,All persons,32,24352
Northern Ireland,N92000002,1993,All persons,33,24036
Northern Ireland,N92000002,1993,All persons,34,23008
Northern Ireland,N92000002,1993,All persons,35,22852
Northern Ireland,N92000002,1993,All persons,36,22220
Northern Ireland,N92000002,1993,All persons,37,21549
Northern Ireland,N92000002,1993,All persons,38,20429
Northern Ireland,N92000002,1993,All persons,39,20275
Northern Ireland,N92000002,1993,All persons,40,20217
Northern Ireland,N92000002,1993,All persons,41,19282
Northern Ireland,N92000002,1993,All persons,42,19637
Northern Ireland,N92000002,1993,All persons,43,19641
Northern Ireland,N92000002,1993,All persons,44,19454
Northern Ireland,N92000002,1993,All persons,45,19840
Northern Ireland,N92000002,1993,All persons,46,20215
Northern Ireland,N92000002,1993,All persons,47,18602
Northern Ireland,N92000002,1993,All persons,48,18639
Northern Ireland,N92000002,1993,All persons,49,18693
Northern Ireland,N92000002,1993,All persons,50,18529
Northern Ireland,N92000002,1993,All persons,51,16855
Northern Ireland,N92000002,1993,All persons,52,15622
Northern Ireland,N92000002,1993,All persons,53,15364
Northern Ireland,N92000002,1993,All persons,54,15649
Northern Ireland,N92000002,1993,All persons,55,15251
Northern Ireland,N92000002,1993,All persons,56,15318
Northern Ireland,N92000002,1993,All persons,57,15033
Northern Ireland,N92000002,1993,All persons,58,14143
Northern Ireland,N92000002,1993,All persons,59,14015
Northern Ireland,N92000002,1993,All persons,60,14139
Northern Ireland,N92000002,1993,All persons,61,13997
Northern Ireland,N92000002,1993,All persons,62,14131
Northern Ireland,N92000002,1993,All persons,63,14091
Northern Ireland,N92000002,1993,All persons,64,13593
Northern Ireland,N92000002,1993,All persons,65,13201
Northern Ireland,N92000002,1993,All persons,66,13431
Northern Ireland,N92000002,1993,All persons,67,13373
Northern Ireland,N92000002,1993,All persons,68,12710
Northern Ireland,N92000002,1993,All persons,69,12590
Northern Ireland,N92000002,1993,All persons,70,12131
Northern Ireland,N92000002,1993,All persons,71,12076
Northern Ireland,N92000002,1993,All persons,72,11973
Northern Ireland,N92000002,1993,All persons,73,11352
Northern Ireland,N92000002,1993,All persons,74,9661
Northern Ireland,N92000002,1993,All persons,75,8472
Northern Ireland,N92000002,1993,All persons,76,8253
Northern Ireland,N92000002,1993,All persons,77,7954
Northern Ireland,N92000002,1993,All persons,78,8058
Northern Ireland,N92000002,1993,All persons,79,7537
Northern Ireland,N92000002,1993,All persons,80,7024
Northern Ireland,N92000002,1993,All persons,81,6416
Northern Ireland,N92000002,1993,All persons,82,5792
Northern Ireland,N92000002,1993,All persons,83,5054
Northern Ireland,N92000002,1993,All persons,84,4499
Northern Ireland,N92000002,1993,All persons,85,3814
Northern Ireland,N92000002,1993,All persons,86,3338
Northern Ireland,N92000002,1993,All persons,87,2984
Northern Ireland,N92000002,1993,All persons,88,2427
Northern Ireland,N92000002,1993,All persons,89,1917
Northern Ireland,N92000002,1993,All persons,90,6103
Northern Ireland,N92000002,1993,Females,0,12061
Northern Ireland,N92000002,1993,Females,1,12496
Northern Ireland,N92000002,1993,Females,2,12717
Northern Ireland,N92000002,1993,Females,3,12601
Northern Ireland,N92000002,1993,Females,4,12850
Northern Ireland,N92000002,1993,Females,5,13066
Northern Ireland,N92000002,1993,Females,6,13151
Northern Ireland,N92000002,1993,Females,7,13050
Northern Ireland,N92000002,1993,Females,8,12823
Northern Ireland,N92000002,1993,Females,9,12899
Northern Ireland,N92000002,1993,Females,10,12720
Northern Ireland,N92000002,1993,Females,11,12776
Northern Ireland,N92000002,1993,Females,12,13118
Northern Ireland,N92000002,1993,Females,13,13157
Northern Ireland,N92000002,1993,Females,14,12735
Northern Ireland,N92000002,1993,Females,15,12390
Northern Ireland,N92000002,1993,Females,16,12133
Northern Ireland,N92000002,1993,Females,17,12072
Northern Ireland,N92000002,1993,Females,18,12363
Northern Ireland,N92000002,1993,Females,19,11980
Northern Ireland,N92000002,1993,Females,20,12294
Northern Ireland,N92000002,1993,Females,21,12125
Northern Ireland,N92000002,1993,Females,22,12674
Northern Ireland,N92000002,1993,Females,23,12442
Northern Ireland,N92000002,1993,Females,24,12839
Northern Ireland,N92000002,1993,Females,25,12545
Northern Ireland,N92000002,1993,Females,26,12564
Northern Ireland,N92000002,1993,Females,27,12832
Northern Ireland,N92000002,1993,Females,28,13098
Northern Ireland,N92000002,1993,Females,29,12838
Northern Ireland,N92000002,1993,Females,30,12671
Northern Ireland,N92000002,1993,Females,31,12614
Northern Ireland,N92000002,1993,Females,32,12370
Northern Ireland,N92000002,1993,Females,33,12152
Northern Ireland,N92000002,1993,Females,34,11716
Northern Ireland,N92000002,1993,Females,35,11613
Northern Ireland,N92000002,1993,Females,36,11249
Northern Ireland,N92000002,1993,Females,37,10797
Northern Ireland,N92000002,1993,Females,38,10128
Northern Ireland,N92000002,1993,Females,39,10019
Northern Ireland,N92000002,1993,Females,40,10078
Northern Ireland,N92000002,1993,Females,41,9622
Northern Ireland,N92000002,1993,Females,42,9794
Northern Ireland,N92000002,1993,Females,43,9890
Northern Ireland,N92000002,1993,Females,44,9808
Northern Ireland,N92000002,1993,Females,45,10092
Northern Ireland,N92000002,1993,Females,46,10285
Northern Ireland,N92000002,1993,Females,47,9335
Northern Ireland,N92000002,1993,Females,48,9501
Northern Ireland,N92000002,1993,Females,49,9423
Northern Ireland,N92000002,1993,Females,50,9422
Northern Ireland,N92000002,1993,Females,51,8553
Northern Ireland,N92000002,1993,Females,52,7923
Northern Ireland,N92000002,1993,Females,53,7844
Northern Ireland,N92000002,1993,Females,54,8043
Northern Ireland,N92000002,1993,Females,55,7787
Northern Ireland,N92000002,1993,Females,56,7854
Northern Ireland,N92000002,1993,Females,57,7755
Northern Ireland,N92000002,1993,Females,58,7306
Northern Ireland,N92000002,1993,Females,59,7253
Northern Ireland,N92000002,1993,Females,60,7444
Northern Ireland,N92000002,1993,Females,61,7412
Northern Ireland,N92000002,1993,Females,62,7592
Northern Ireland,N92000002,1993,Females,63,7665
Northern Ireland,N92000002,1993,Females,64,7386
Northern Ireland,N92000002,1993,Females,65,7233
Northern Ireland,N92000002,1993,Females,66,7303
Northern Ireland,N92000002,1993,Females,67,7333
Northern Ireland,N92000002,1993,Females,68,6949
Northern Ireland,N92000002,1993,Females,69,7020
Northern Ireland,N92000002,1993,Females,70,6904
Northern Ireland,N92000002,1993,Females,71,6893
Northern Ireland,N92000002,1993,Females,72,6881
Northern Ireland,N92000002,1993,Females,73,6518
Northern Ireland,N92000002,1993,Females,74,5591
Northern Ireland,N92000002,1993,Females,75,5037
Northern Ireland,N92000002,1993,Females,76,4882
Northern Ireland,N92000002,1993,Females,77,4876
Northern Ireland,N92000002,1993,Females,78,4969
Northern Ireland,N92000002,1993,Females,79,4742
Northern Ireland,N92000002,1993,Females,80,4442
Northern Ireland,N92000002,1993,Females,81,4170
Northern Ireland,N92000002,1993,Females,82,3817
Northern Ireland,N92000002,1993,Females,83,3445
Northern Ireland,N92000002,1993,Females,84,3076
Northern Ireland,N92000002,1993,Females,85,2728
Northern Ireland,N92000002,1993,Females,86,2376
Northern Ireland,N92000002,1993,Females,87,2186
Northern Ireland,N92000002,1993,Females,88,1829
Northern Ireland,N92000002,1993,Females,89,1456
Northern Ireland,N92000002,1993,Females,90,4879
Northern Ireland,N92000002,1993,Males,0,12565
Northern Ireland,N92000002,1993,Males,1,13185
Northern Ireland,N92000002,1993,Males,2,13379
Northern Ireland,N92000002,1993,Males,3,13426
Northern Ireland,N92000002,1993,Males,4,13562
Northern Ireland,N92000002,1993,Males,5,13798
Northern Ireland,N92000002,1993,Males,6,13899
Northern Ireland,N92000002,1993,Males,7,13724
Northern Ireland,N92000002,1993,Males,8,13643
Northern Ireland,N92000002,1993,Males,9,13449
Northern Ireland,N92000002,1993,Males,10,13351
Northern Ireland,N92000002,1993,Males,11,13140
Northern Ireland,N92000002,1993,Males,12,13572
Northern Ireland,N92000002,1993,Males,13,13750
Northern Ireland,N92000002,1993,Males,14,12913
Northern Ireland,N92000002,1993,Males,15,12562
Northern Ireland,N92000002,1993,Males,16,12474
Northern Ireland,N92000002,1993,Males,17,12508
Northern Ireland,N92000002,1993,Males,18,13019
Northern Ireland,N92000002,1993,Males,19,13007
Northern Ireland,N92000002,1993,Males,20,13356
Northern Ireland,N92000002,1993,Males,21,13059
Northern Ireland,N92000002,1993,Males,22,13572
Northern Ireland,N92000002,1993,Males,23,13209
Northern Ireland,N92000002,1993,Males,24,13402
Northern Ireland,N92000002,1993,Males,25,12693
Northern Ireland,N92000002,1993,Males,26,12568
Northern Ireland,N92000002,1993,Males,27,12901
Northern Ireland,N92000002,1993,Males,28,12965
Northern Ireland,N92000002,1993,Males,29,12669
Northern Ireland,N92000002,1993,Males,30,12661
Northern Ireland,N92000002,1993,Males,31,12066
Northern Ireland,N92000002,1993,Males,32,11982
Northern Ireland,N92000002,1993,Males,33,11884
Northern Ireland,N92000002,1993,Males,34,11292
Northern Ireland,N92000002,1993,Males,35,11239
Northern Ireland,N92000002,1993,Males,36,10971
Northern Ireland,N92000002,1993,Males,37,10752
Northern Ireland,N92000002,1993,Males,38,10301
Northern Ireland,N92000002,1993,Males,39,10256
Northern Ireland,N92000002,1993,Males,40,10139
Northern Ireland,N92000002,1993,Males,41,9660
Northern Ireland,N92000002,1993,Males,42,9843
Northern Ireland,N92000002,1993,Males,43,9751
Northern Ireland,N92000002,1993,Males,44,9646
Northern Ireland,N92000002,1993,Males,45,9748
Northern Ireland,N92000002,1993,Males,46,9930
Northern Ireland,N92000002,1993,Males,47,9267
Northern Ireland,N92000002,1993,Males,48,9138
Northern Ireland,N92000002,1993,Males,49,9270
Northern Ireland,N92000002,1993,Males,50,9107
Northern Ireland,N92000002,1993,Males,51,8302
Northern Ireland,N92000002,1993,Males,52,7699
Northern Ireland,N92000002,1993,Males,53,7520
Northern Ireland,N92000002,1993,Males,54,7606
Northern Ireland,N92000002,1993,Males,55,7464
Northern Ireland,N92000002,1993,Males,56,7464
Northern Ireland,N92000002,1993,Males,57,7278
Northern Ireland,N92000002,1993,Males,58,6837
Northern Ireland,N92000002,1993,Males,59,6762
Northern Ireland,N92000002,1993,Males,60,6695
Northern Ireland,N92000002,1993,Males,61,6585
Northern Ireland,N92000002,1993,Males,62,6539
Northern Ireland,N92000002,1993,Males,63,6426
Northern Ireland,N92000002,1993,Males,64,6207
Northern Ireland,N92000002,1993,Males,65,5968
Northern Ireland,N92000002,1993,Males,66,6128
Northern Ireland,N92000002,1993,Males,67,6040
Northern Ireland,N92000002,1993,Males,68,5761
Northern Ireland,N92000002,1993,Males,69,5570
Northern Ireland,N92000002,1993,Males,70,5227
Northern Ireland,N92000002,1993,Males,71,5183
Northern Ireland,N92000002,1993,Males,72,5092
Northern Ireland,N92000002,1993,Males,73,4834
Northern Ireland,N92000002,1993,Males,74,4070
Northern Ireland,N92000002,1993,Males,75,3435
Northern Ireland,N92000002,1993,Males,76,3371
Northern Ireland,N92000002,1993,Males,77,3078
Northern Ireland,N92000002,1993,Males,78,3089
Northern Ireland,N92000002,1993,Males,79,2795
Northern Ireland,N92000002,1993,Males,80,2582
Northern Ireland,N92000002,1993,Males,81,2246
Northern Ireland,N92000002,1993,Males,82,1975
Northern Ireland,N92000002,1993,Males,83,1609
Northern Ireland,N92000002,1993,Males,84,1423
Northern Ireland,N92000002,1993,Males,85,1086
Northern Ireland,N92000002,1993,Males,86,962
Northern Ireland,N92000002,1993,Males,87,798
Northern Ireland,N92000002,1993,Males,88,598
Northern Ireland,N92000002,1993,Males,89,461
Northern Ireland,N92000002,1993,Males,90,1224
Northern Ireland,N92000002,1994,All persons,0,24308
Northern Ireland,N92000002,1994,All persons,1,24593
Northern Ireland,N92000002,1994,All persons,2,25729
Northern Ireland,N92000002,1994,All persons,3,26119
Northern Ireland,N92000002,1994,All persons,4,26002
Northern Ireland,N92000002,1994,All persons,5,26395
Northern Ireland,N92000002,1994,All persons,6,26837
Northern Ireland,N92000002,1994,All persons,7,27063
Northern Ireland,N92000002,1994,All persons,8,26804
Northern Ireland,N92000002,1994,All persons,9,26510
Northern Ireland,N92000002,1994,All persons,10,26374
Northern Ireland,N92000002,1994,All persons,11,26183
Northern Ireland,N92000002,1994,All persons,12,25939
Northern Ireland,N92000002,1994,All persons,13,26658
Northern Ireland,N92000002,1994,All persons,14,26824
Northern Ireland,N92000002,1994,All persons,15,25561
Northern Ireland,N92000002,1994,All persons,16,24889
Northern Ireland,N92000002,1994,All persons,17,24505
Northern Ireland,N92000002,1994,All persons,18,24479
Northern Ireland,N92000002,1994,All persons,19,23827
Northern Ireland,N92000002,1994,All persons,20,24371
Northern Ireland,N92000002,1994,All persons,21,25426
Northern Ireland,N92000002,1994,All persons,22,25188
Northern Ireland,N92000002,1994,All persons,23,25971
Northern Ireland,N92000002,1994,All persons,24,25656
Northern Ireland,N92000002,1994,All persons,25,25627
Northern Ireland,N92000002,1994,All persons,26,25463
Northern Ireland,N92000002,1994,All persons,27,25445
Northern Ireland,N92000002,1994,All persons,28,25850
Northern Ireland,N92000002,1994,All persons,29,26271
Northern Ireland,N92000002,1994,All persons,30,25623
Northern Ireland,N92000002,1994,All persons,31,25375
Northern Ireland,N92000002,1994,All persons,32,24746
Northern Ireland,N92000002,1994,All persons,33,24472
Northern Ireland,N92000002,1994,All persons,34,24050
Northern Ireland,N92000002,1994,All persons,35,23012
Northern Ireland,N92000002,1994,All persons,36,22908
Northern Ireland,N92000002,1994,All persons,37,22220
Northern Ireland,N92000002,1994,All persons,38,21563
Northern Ireland,N92000002,1994,All persons,39,20485
Northern Ireland,N92000002,1994,All persons,40,20255
Northern Ireland,N92000002,1994,All persons,41,20251
Northern Ireland,N92000002,1994,All persons,42,19294
Northern Ireland,N92000002,1994,All persons,43,19588
Northern Ireland,N92000002,1994,All persons,44,19660
Northern Ireland,N92000002,1994,All persons,45,19464
Northern Ireland,N92000002,1994,All persons,46,19791
Northern Ireland,N92000002,1994,All persons,47,20220
Northern Ireland,N92000002,1994,All persons,48,18591
Northern Ireland,N92000002,1994,All persons,49,18609
Northern Ireland,N92000002,1994,All persons,50,18663
Northern Ireland,N92000002,1994,All persons,51,18481
Northern Ireland,N92000002,1994,All persons,52,16798
Northern Ireland,N92000002,1994,All persons,53,15545
Northern Ireland,N92000002,1994,All persons,54,15302
Northern Ireland,N92000002,1994,All persons,55,15602
Northern Ireland,N92000002,1994,All persons,56,15169
Northern Ireland,N92000002,1994,All persons,57,15247
Northern Ireland,N92000002,1994,All persons,58,14937
Northern Ireland,N92000002,1994,All persons,59,14056
Northern Ireland,N92000002,1994,All persons,60,13917
Northern Ireland,N92000002,1994,All persons,61,13989
Northern Ireland,N92000002,1994,All persons,62,13860
Northern Ireland,N92000002,1994,All persons,63,13929
Northern Ireland,N92000002,1994,All persons,64,13862
Northern Ireland,N92000002,1994,All persons,65,13370
Northern Ireland,N92000002,1994,All persons,66,12956
Northern Ireland,N92000002,1994,All persons,67,13175
Northern Ireland,N92000002,1994,All persons,68,13105
Northern Ireland,N92000002,1994,All persons,69,12391
Northern Ireland,N92000002,1994,All persons,70,12258
Northern Ireland,N92000002,1994,All persons,71,11783
Northern Ireland,N92000002,1994,All persons,72,11665
Northern Ireland,N92000002,1994,All persons,73,11497
Northern Ireland,N92000002,1994,All persons,74,10894
Northern Ireland,N92000002,1994,All persons,75,9219
Northern Ireland,N92000002,1994,All persons,76,8027
Northern Ireland,N92000002,1994,All persons,77,7826
Northern Ireland,N92000002,1994,All persons,78,7460
Northern Ireland,N92000002,1994,All persons,79,7511
Northern Ireland,N92000002,1994,All persons,80,6982
Northern Ireland,N92000002,1994,All persons,81,6478
Northern Ireland,N92000002,1994,All persons,82,5816
Northern Ireland,N92000002,1994,All persons,83,5237
Northern Ireland,N92000002,1994,All persons,84,4508
Northern Ireland,N92000002,1994,All persons,85,4020
Northern Ireland,N92000002,1994,All persons,86,3372
Northern Ireland,N92000002,1994,All persons,87,2882
Northern Ireland,N92000002,1994,All persons,88,2611
Northern Ireland,N92000002,1994,All persons,89,2050
Northern Ireland,N92000002,1994,All persons,90,6213
Northern Ireland,N92000002,1994,Females,0,12013
Northern Ireland,N92000002,1994,Females,1,12057
Northern Ireland,N92000002,1994,Females,2,12499
Northern Ireland,N92000002,1994,Females,3,12727
Northern Ireland,N92000002,1994,Females,4,12596
Northern Ireland,N92000002,1994,Females,5,12841
Northern Ireland,N92000002,1994,Females,6,13058
Northern Ireland,N92000002,1994,Females,7,13163
Northern Ireland,N92000002,1994,Females,8,13071
Northern Ireland,N92000002,1994,Females,9,12862
Northern Ireland,N92000002,1994,Females,10,12932
Northern Ireland,N92000002,1994,Females,11,12804
Northern Ireland,N92000002,1994,Females,12,12812
Northern Ireland,N92000002,1994,Females,13,13112
Northern Ireland,N92000002,1994,Females,14,13136
Northern Ireland,N92000002,1994,Females,15,12719
Northern Ireland,N92000002,1994,Females,16,12399
Northern Ireland,N92000002,1994,Females,17,12126
Northern Ireland,N92000002,1994,Females,18,11958
Northern Ireland,N92000002,1994,Females,19,11591
Northern Ireland,N92000002,1994,Females,20,11730
Northern Ireland,N92000002,1994,Females,21,12240
Northern Ireland,N92000002,1994,Females,22,12186
Northern Ireland,N92000002,1994,Females,23,12574
Northern Ireland,N92000002,1994,Females,24,12502
Northern Ireland,N92000002,1994,Females,25,12734
Northern Ireland,N92000002,1994,Females,26,12636
Northern Ireland,N92000002,1994,Females,27,12659
Northern Ireland,N92000002,1994,Females,28,12894
Northern Ireland,N92000002,1994,Females,29,13209
Northern Ireland,N92000002,1994,Females,30,12937
Northern Ireland,N92000002,1994,Females,31,12744
Northern Ireland,N92000002,1994,Females,32,12670
Northern Ireland,N92000002,1994,Females,33,12408
Northern Ireland,N92000002,1994,Females,34,12201
Northern Ireland,N92000002,1994,Females,35,11752
Northern Ireland,N92000002,1994,Females,36,11627
Northern Ireland,N92000002,1994,Females,37,11272
Northern Ireland,N92000002,1994,Females,38,10824
Northern Ireland,N92000002,1994,Females,39,10125
Northern Ireland,N92000002,1994,Females,40,10006
Northern Ireland,N92000002,1994,Females,41,10106
Northern Ireland,N92000002,1994,Females,42,9632
Northern Ireland,N92000002,1994,Females,43,9795
Northern Ireland,N92000002,1994,Females,44,9909
Northern Ireland,N92000002,1994,Females,45,9811
Northern Ireland,N92000002,1994,Females,46,10081
Northern Ireland,N92000002,1994,Females,47,10300
Northern Ireland,N92000002,1994,Females,48,9328
Northern Ireland,N92000002,1994,Females,49,9472
Northern Ireland,N92000002,1994,Females,50,9421
Northern Ireland,N92000002,1994,Females,51,9406
Northern Ireland,N92000002,1994,Females,52,8528
Northern Ireland,N92000002,1994,Females,53,7888
Northern Ireland,N92000002,1994,Females,54,7815
Northern Ireland,N92000002,1994,Females,55,8037
Northern Ireland,N92000002,1994,Females,56,7755
Northern Ireland,N92000002,1994,Females,57,7837
Northern Ireland,N92000002,1994,Females,58,7716
Northern Ireland,N92000002,1994,Females,59,7276
Northern Ireland,N92000002,1994,Females,60,7223
Northern Ireland,N92000002,1994,Females,61,7405
Northern Ireland,N92000002,1994,Females,62,7355
Northern Ireland,N92000002,1994,Females,63,7511
Northern Ireland,N92000002,1994,Females,64,7550
Northern Ireland,N92000002,1994,Females,65,7296
Northern Ireland,N92000002,1994,Females,66,7135
Northern Ireland,N92000002,1994,Females,67,7219
Northern Ireland,N92000002,1994,Females,68,7233
Northern Ireland,N92000002,1994,Females,69,6823
Northern Ireland,N92000002,1994,Females,70,6894
Northern Ireland,N92000002,1994,Females,71,6758
Northern Ireland,N92000002,1994,Females,72,6731
Northern Ireland,N92000002,1994,Females,73,6669
Northern Ireland,N92000002,1994,Females,74,6296
Northern Ireland,N92000002,1994,Females,75,5400
Northern Ireland,N92000002,1994,Females,76,4823
Northern Ireland,N92000002,1994,Females,77,4668
Northern Ireland,N92000002,1994,Females,78,4644
Northern Ireland,N92000002,1994,Females,79,4712
Northern Ireland,N92000002,1994,Females,80,4454
Northern Ireland,N92000002,1994,Females,81,4168
Northern Ireland,N92000002,1994,Females,82,3847
Northern Ireland,N92000002,1994,Females,83,3522
Northern Ireland,N92000002,1994,Females,84,3090
Northern Ireland,N92000002,1994,Females,85,2782
Northern Ireland,N92000002,1994,Females,86,2457
Northern Ireland,N92000002,1994,Females,87,2079
Northern Ireland,N92000002,1994,Females,88,1932
Northern Ireland,N92000002,1994,Females,89,1580
Northern Ireland,N92000002,1994,Females,90,4986
Northern Ireland,N92000002,1994,Males,0,12295
Northern Ireland,N92000002,1994,Males,1,12536
Northern Ireland,N92000002,1994,Males,2,13230
Northern Ireland,N92000002,1994,Males,3,13392
Northern Ireland,N92000002,1994,Males,4,13406
Northern Ireland,N92000002,1994,Males,5,13554
Northern Ireland,N92000002,1994,Males,6,13779
Northern Ireland,N92000002,1994,Males,7,13900
Northern Ireland,N92000002,1994,Males,8,13733
Northern Ireland,N92000002,1994,Males,9,13648
Northern Ireland,N92000002,1994,Males,10,13442
Northern Ireland,N92000002,1994,Males,11,13379
Northern Ireland,N92000002,1994,Males,12,13127
Northern Ireland,N92000002,1994,Males,13,13546
Northern Ireland,N92000002,1994,Males,14,13688
Northern Ireland,N92000002,1994,Males,15,12842
Northern Ireland,N92000002,1994,Males,16,12490
Northern Ireland,N92000002,1994,Males,17,12379
Northern Ireland,N92000002,1994,Males,18,12521
Northern Ireland,N92000002,1994,Males,19,12236
Northern Ireland,N92000002,1994,Males,20,12641
Northern Ireland,N92000002,1994,Males,21,13186
Northern Ireland,N92000002,1994,Males,22,13002
Northern Ireland,N92000002,1994,Males,23,13397
Northern Ireland,N92000002,1994,Males,24,13154
Northern Ireland,N92000002,1994,Males,25,12893
Northern Ireland,N92000002,1994,Males,26,12827
Northern Ireland,N92000002,1994,Males,27,12786
Northern Ireland,N92000002,1994,Males,28,12956
Northern Ireland,N92000002,1994,Males,29,13062
Northern Ireland,N92000002,1994,Males,30,12686
Northern Ireland,N92000002,1994,Males,31,12631
Northern Ireland,N92000002,1994,Males,32,12076
Northern Ireland,N92000002,1994,Males,33,12064
Northern Ireland,N92000002,1994,Males,34,11849
Northern Ireland,N92000002,1994,Males,35,11260
Northern Ireland,N92000002,1994,Males,36,11281
Northern Ireland,N92000002,1994,Males,37,10948
Northern Ireland,N92000002,1994,Males,38,10739
Northern Ireland,N92000002,1994,Males,39,10360
Northern Ireland,N92000002,1994,Males,40,10249
Northern Ireland,N92000002,1994,Males,41,10145
Northern Ireland,N92000002,1994,Males,42,9662
Northern Ireland,N92000002,1994,Males,43,9793
Northern Ireland,N92000002,1994,Males,44,9751
Northern Ireland,N92000002,1994,Males,45,9653
Northern Ireland,N92000002,1994,Males,46,9710
Northern Ireland,N92000002,1994,Males,47,9920
Northern Ireland,N92000002,1994,Males,48,9263
Northern Ireland,N92000002,1994,Males,49,9137
Northern Ireland,N92000002,1994,Males,50,9242
Northern Ireland,N92000002,1994,Males,51,9075
Northern Ireland,N92000002,1994,Males,52,8270
Northern Ireland,N92000002,1994,Males,53,7657
Northern Ireland,N92000002,1994,Males,54,7487
Northern Ireland,N92000002,1994,Males,55,7565
Northern Ireland,N92000002,1994,Males,56,7414
Northern Ireland,N92000002,1994,Males,57,7410
Northern Ireland,N92000002,1994,Males,58,7221
Northern Ireland,N92000002,1994,Males,59,6780
Northern Ireland,N92000002,1994,Males,60,6694
Northern Ireland,N92000002,1994,Males,61,6584
Northern Ireland,N92000002,1994,Males,62,6505
Northern Ireland,N92000002,1994,Males,63,6418
Northern Ireland,N92000002,1994,Males,64,6312
Northern Ireland,N92000002,1994,Males,65,6074
Northern Ireland,N92000002,1994,Males,66,5821
Northern Ireland,N92000002,1994,Males,67,5956
Northern Ireland,N92000002,1994,Males,68,5872
Northern Ireland,N92000002,1994,Males,69,5568
Northern Ireland,N92000002,1994,Males,70,5364
Northern Ireland,N92000002,1994,Males,71,5025
Northern Ireland,N92000002,1994,Males,72,4934
Northern Ireland,N92000002,1994,Males,73,4828
Northern Ireland,N92000002,1994,Males,74,4598
Northern Ireland,N92000002,1994,Males,75,3819
Northern Ireland,N92000002,1994,Males,76,3204
Northern Ireland,N92000002,1994,Males,77,3158
Northern Ireland,N92000002,1994,Males,78,2816
Northern Ireland,N92000002,1994,Males,79,2799
Northern Ireland,N92000002,1994,Males,80,2528
Northern Ireland,N92000002,1994,Males,81,2310
Northern Ireland,N92000002,1994,Males,82,1969
Northern Ireland,N92000002,1994,Males,83,1715
Northern Ireland,N92000002,1994,Males,84,1418
Northern Ireland,N92000002,1994,Males,85,1238
Northern Ireland,N92000002,1994,Males,86,915
Northern Ireland,N92000002,1994,Males,87,803
Northern Ireland,N92000002,1994,Males,88,679
Northern Ireland,N92000002,1994,Males,89,470
Northern Ireland,N92000002,1994,Males,90,1227
Northern Ireland,N92000002,1995,All persons,0,23831
Northern Ireland,N92000002,1995,All persons,1,24380
Northern Ireland,N92000002,1995,All persons,2,24614
Northern Ireland,N92000002,1995,All persons,3,25707
